Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139654,-,-,-,37.89,-122.26,0,159,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2006,1,3,0,30,9.9,0.81,0.048,0.67,27,341,54,7,7,9.3,26,1,7,26,0.304,95.89,85.34,0.95,0.11,991,1.7,289,3.3,0,0,,,,,,,,,,,,,,,,
2006,1,3,1,0,9.6,0.7,0.046,0.67,0,0,0,0,7,9.1,0,0,0,0,0.306,96.67,90,0.96,0.11,992,1.7,286,3.3,0,0,,,,,,,,,,,,,,,,
2006,1,3,1,30,9.4,0.7,0.046,0.67,0,0,0,0,7,9.1,0,0,0,0,0.307,98.08,95.85,0.96,0.11,993,1.6,284,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,2,0,9.2,0.62,0.044,0.67,0,0,0,0,7,8.9,0,0,0,0,0.308,97.83,101.32,0.95,0.11,993,1.5,283,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,2,30,9.1,0.62,0.044,0.67,0,0,0,0,1,8.9,0,0,0,0,0.308,98.59,106.94,0.95,0.11,994,1.4,282,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,3,0,9,0.58,0.041,0.67,0,0,0,0,0,8.6,0,0,0,0,0.308,97.32,112.67,0.95,0.11,995,1.4,280,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,3,30,8.9,0.58,0.041,0.67,0,0,0,0,0,8.6,0,0,0,0,0.308,98.08,118.5,0.95,0.11,996,1.3,278,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,4,0,8.8,0.59,0.039,0.67,0,0,0,0,0,8.2,0,0,0,0,0.309,96.28,124.38,0.95,0.11,997,1.2,277,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,4,30,8.7,0.59,0.039,0.67,0,0,0,0,0,8.3,0,0,0,0,0.309,97.03,130.3,0.94,0.11,998,1.1,275,3,0,0,,,,,,,,,,,,,,,,
2006,1,3,5,0,8.5,0.63,0.037,0.67,0,0,0,0,0,7.8,0,0,0,0,0.309,95.34,136.2,0.94,0.11,999,1.1,273,2.8,0,0,,,,,,,,,,,,,,,,
2006,1,3,5,30,8.2,0.63,0.037,0.67,0,0,0,0,0,7.8,0,0,0,0,0.308,97.29,142.05,0.93,0.11,999,1,269,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,3,6,0,7.9,0.7,0.035,0.67,0,0,0,0,0,7.3,0,0,0,0,0.307,96.24,147.77,0.93,0.11,1000,0.9,265,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,3,6,30,7.6,0.7,0.035,0.67,0,0,0,0,0,7.3,0,0,0,0,0.307,98.23,153.23,0.93,0.11,1000,0.9,260,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,3,7,0,7.4,0.81,0.039,0.67,0,0,0,0,0,6.9,0,0,0,0,0.306,96.74,158.22,0.93,0.11,1001,0.9,255,2.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,7,30,7.3,0.81,0.039,0.67,0,0,0,0,0,6.9,0,0,0,0,0.306,97.4,162.29,0.93,0.11,1001,0.9,250,2.1,0,0,,,,,,,,,,,,,,,,
2006,1,3,8,0,7.2,0.9,0.045,0.67,0,0,0,0,0,6.6,0,0,0,0,0.306,95.82,164.66,0.94,0.11,1001,0.8,245,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,3,8,30,7.1,0.9,0.045,0.67,0,0,0,0,0,6.6,0,0,0,0,0.306,96.58,164.52,0.93,0.11,1002,0.9,237,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,3,9,0,7.1,0.91,0.04,0.67,0,0,0,0,0,6.3,0,0,0,0,0.306,94.63,161.93,0.93,0.11,1002,0.9,229,1.8,0,0,,,,,,,,,,,,,,,,
2006,1,3,9,30,7,0.91,0.04,0.67,0,0,0,0,1,6.3,0,0,0,0,0.305,95.28,157.73,0.93,0.11,1002,1,218,1.8,0,0,,,,,,,,,,,,,,,,
2006,1,3,10,0,6.9,0.91,0.043,0.67,0,0,0,0,0,6.1,0,0,0,0,0.305,94.9,152.68,0.94,0.11,1003,1.1,206,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,3,10,30,6.9,0.91,0.043,0.67,0,0,0,0,7,6.1,0,0,0,0,0.303,94.9,147.18,0.94,0.11,1003,1.1,196,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,3,11,0,6.8,0.9,0.046,0.67,0,0,0,0,1,6.3,0,0,0,0,0.302,96.42,141.44,0.94,0.11,1003,1.2,185,2,0,0,,,,,,,,,,,,,,,,
2006,1,3,11,30,6.8,0.9,0.046,0.67,0,0,0,0,7,6.3,0,0,0,0,0.3,96.42,135.58,0.94,0.11,1003,1.2,177,2.2,0,0,,,,,,,,,,,,,,,,
2006,1,3,12,0,6.8,0.9,0.053,0.67,0,0,0,0,7,6.6,0,0,0,0,0.298,98.52,129.67,0.94,0.11,1003,1.2,170,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,3,12,30,7.2,0.9,0.053,0.67,0,0,0,0,7,6.6,0,0,0,0,0.296,95.96,123.76,0.95,0.11,1004,1.3,170,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,3,13,0,7.6,0.89,0.061,0.67,0,0,0,0,7,7.2,0,0,0,0,0.295,97.14,117.88,0.95,0.11,1004,1.3,171,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,3,13,30,7.8,0.89,0.061,0.67,0,0,0,0,7,7.2,0,0,0,0,0.294,95.83,112.05,0.95,0.11,1004,1.3,169,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,3,14,0,8,0.85,0.06,0.67,0,0,0,0,6,7.6,0,0,0,0,0.293,97.11,106.32,0.95,0.11,1005,1.3,166,2.7,0,0,,,,,,,,,,,,,,,,
2006,1,3,14,30,8.1,0.85,0.06,0.67,0,0,0,0,7,7.6,0,0,0,0,0.294,96.45,100.71,0.95,0.11,1005,1.3,167,2.7,0,0,,,,,,,,,,,,,,,,
2006,1,3,15,0,8.3,0.8,0.059,0.67,0,0,0,0,6,8,0,0,0,0,0.294,97.74,95.26,0.95,0.11,1006,1.3,167,2.8,0,0,,,,,,,,,,,,,,,,
2006,1,3,15,30,8.6,0.8,0.059,0.67,0,0,0,7,7,8,0,0,7,0,0.295,95.78,89.51,0.95,0.11,1006,1.4,165,3,0,0,,,,,,,,,,,,,,,,
2006,1,3,16,0,8.9,0.77,0.061,0.67,31,338,61,7,6,8.5,13,0,7,13,0.297,97.37,84.8,0.96,0.11,1007,1.5,163,3.1,0,0,,,,,,,,,,,,,,,,
2006,1,3,16,30,9.4,0.77,0.061,0.67,47,521,136,0,6,8.5,6,0,0,6,0.299,94.15,80.12,0.96,0.11,1007,1.6,158,3.3,0,0,,,,,,,,,,,,,,,,
2006,1,3,17,0,9.9,0.76,0.062,0.67,58,632,213,0,7,9.3,103,19,0,108,0.3,96.15,75.75,0.96,0.11,1007,1.7,152,3.6,5.2477,4.0274,,,,,,,,,,,,,,,,
2006,1,3,17,30,10.5,0.76,0.062,0.67,65,705,286,0,6,9.3,84,4,0,85,0.302,92.39,71.77,0.96,0.11,1007,1.8,153,3.9,4.2817,3.3078,,,,,,,,,,,,,,,,
2006,1,3,18,0,11.2,0.71,0.065,0.67,72,748,349,0,6,10,105,4,0,107,0.304,92.4,68.27,0.96,0.11,1007,1.9,154,4.2,5.561,4.3151,,,,,,,,,,,,,,,,
2006,1,3,18,30,11.7,0.71,0.065,0.67,77,784,404,0,6,10,119,5,0,121,0.303,89.31,65.34,0.96,0.11,1006,1.9,160,4.5,6.4376,5.0094,,,,,,,,,,,,,,,,
2006,1,3,19,0,12.3,0.67,0.07,0.67,82,801,445,0,6,10,190,33,0,205,0.303,86.11,63.06,0.96,0.11,1006,1.9,166,4.8,11.0857,8.6416,,,,,,,,,,,,,,,,
2006,1,3,19,30,12.6,0.67,0.07,0.67,84,816,474,0,6,10,111,2,0,112,0.301,84.44,61.5,0.97,0.11,1006,1.9,170,4.8,6.1186,4.7746,,,,,,,,,,,,,,,,
2006,1,3,20,0,12.8,0.58,0.077,0.67,89,810,485,0,6,9.7,133,4,0,135,0.3,81.59,60.72,0.97,0.11,1005,2,174,4.9,7.4108,5.7857,,,,,,,,,,,,,,,,
2006,1,3,20,30,12.8,0.58,0.077,0.67,89,809,484,0,6,9.7,135,4,0,137,0.299,81.59,60.76,0.97,0.11,1005,2,176,4.9,7.5188,5.8698,,,,,,,,,,,,,,,,
2006,1,3,21,0,12.8,0.43,0.11,0.67,103,753,461,0,6,9.7,116,2,0,117,0.299,81.51,61.6,0.97,0.11,1005,2,179,4.9,6.3878,4.9843,,,,,,,,,,,,,,,,
2006,1,3,21,30,12.6,0.43,0.11,0.67,100,732,430,0,6,9.7,66,0,0,66,0.297,82.59,63.22,0.98,0.11,1005,2.1,180,4.8,3.5652,2.7788,,,,,,,,,,,,,,,,
2006,1,3,22,0,12.4,0.35,0.127,0.67,103,677,383,0,6,9.9,45,0,0,45,0.296,84.45,65.56,0.98,0.11,1005,2.1,182,4.7,2.3902,1.8596,,,,,,,,,,,,,,,,
2006,1,3,22,30,12.2,0.35,0.127,0.67,97,633,329,0,7,9.9,71,1,0,72,0.293,85.64,68.54,0.98,0.11,1006,2.1,182,4.7,3.7334,2.8961,,,,,,,,,,,,,,,,
2006,1,3,23,0,11.9,0.28,0.138,0.67,92,550,262,0,7,10.1,41,0,0,41,0.291,88.74,72.08,0.98,0.11,1006,2.1,182,4.6,2.0593,1.5902,,,,,,,,,,,,,,,,
2006,1,3,23,30,11.8,0.28,0.138,0.67,79,457,189,0,7,10.1,120,34,0,128,0.289,89.32,76.1,0.98,0.11,1006,2.2,183,4.5,6.2021,4.7567,,,,,,,,,,,,,,,,
2006,1,4,0,0,11.6,0.26,0.149,0.67,64,306,114,0,7,10.4,84,21,0,88,0.287,92.1,80.5,0.98,0.11,1007,2.2,184,4.5,0,0,,,,,,,,,,,,,,,,
2006,1,4,0,30,11.6,0.26,0.149,0.67,36,124,47,7,7,10.4,22,0,7,22,0.286,92.1,85.2,0.98,0.11,1007,2.2,184,4.3,0,0,,,,,,,,,,,,,,,,
2006,1,4,1,0,11.5,0.26,0.151,0.67,0,0,0,7,7,10.6,0,0,7,0,0.286,94.38,89.88,0.98,0.11,1007,2.2,184,4.1,0,0,,,,,,,,,,,,,,,,
2006,1,4,1,30,11.5,0.26,0.151,0.67,0,0,0,0,4,10.6,0,0,0,0,0.284,94.48,95.7,0.98,0.11,1008,2.2,184,4,0,0,,,,,,,,,,,,,,,,
2006,1,4,2,0,11.5,0.25,0.149,0.67,0,0,0,0,4,10.9,0,0,0,0,0.283,95.94,101.17,0.98,0.11,1008,2.2,183,3.9,0,0,,,,,,,,,,,,,,,,
2006,1,4,2,30,11.6,0.25,0.149,0.67,0,0,0,0,4,10.9,0,0,0,0,0.282,95.31,106.79,0.98,0.11,1008,2.3,183,3.8,0,0,,,,,,,,,,,,,,,,
2006,1,4,3,0,11.6,0.29,0.137,0.67,0,0,0,0,4,11,0,0,0,0,0.281,96.41,112.53,0.98,0.11,1008,2.3,184,3.7,0,0,,,,,,,,,,,,,,,,
2006,1,4,3,30,11.7,0.29,0.137,0.67,0,0,0,0,4,11.1,0,0,0,0,0.28,95.87,118.36,0.98,0.11,1009,2.3,185,3.7,0,0,,,,,,,,,,,,,,,,
2006,1,4,4,0,11.7,0.31,0.125,0.67,0,0,0,0,8,11.2,0,0,0,0,0.279,96.91,124.24,0.98,0.11,1009,2.4,186,3.6,0,0,,,,,,,,,,,,,,,,
2006,1,4,4,30,11.8,0.31,0.125,0.67,0,0,0,0,7,11.2,0,0,0,0,0.277,96.27,130.15,0.98,0.11,1009,2.4,185,3.5,0,0,,,,,,,,,,,,,,,,
2006,1,4,5,0,11.8,0.32,0.112,0.67,0,0,0,0,4,11.4,0,0,0,0,0.275,97.14,136.06,0.97,0.11,1009,2.4,185,3.4,0,0,,,,,,,,,,,,,,,,
2006,1,4,5,30,11.8,0.32,0.112,0.67,0,0,0,0,1,11.4,0,0,0,0,0.273,97.14,141.9,0.97,0.11,1009,2.5,183,3.2,0,0,,,,,,,,,,,,,,,,
2006,1,4,6,0,11.8,0.35,0.106,0.67,0,0,0,0,4,11.4,0,0,0,0,0.271,97.56,147.62,0.97,0.11,1009,2.5,180,3.1,0,0,,,,,,,,,,,,,,,,
2006,1,4,6,30,11.8,0.35,0.106,0.67,0,0,0,0,7,11.4,0,0,0,0,0.269,97.56,153.09,0.97,0.11,1009,2.5,176,3.1,0,0,,,,,,,,,,,,,,,,
2006,1,4,7,0,11.8,0.39,0.104,0.67,0,0,0,0,7,11.4,0,0,0,0,0.268,97.37,158.08,0.97,0.11,1009,2.5,172,3,0,0,,,,,,,,,,,,,,,,
2006,1,4,7,30,11.7,0.39,0.104,0.67,0,0,0,0,7,11.4,0,0,0,0,0.267,98.02,162.15,0.97,0.11,1009,2.5,170,3,0,0,,,,,,,,,,,,,,,,
2006,1,4,8,0,11.6,0.42,0.105,0.67,0,0,0,0,7,11.3,0,0,0,0,0.267,97.75,164.54,0.97,0.11,1009,2.5,168,3,0,0,,,,,,,,,,,,,,,,
2006,1,4,8,30,11.5,0.42,0.105,0.67,0,0,0,0,7,11.3,0,0,0,0,0.265,98.39,164.44,0.97,0.11,1009,2.6,169,2.8,0,0,,,,,,,,,,,,,,,,
2006,1,4,9,0,11.4,0.44,0.104,0.67,0,0,0,0,8,11.1,0,0,0,0,0.264,97.88,161.9,0.97,0.11,1010,2.6,169,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,4,9,30,11.4,0.44,0.104,0.67,0,0,0,0,7,11.1,0,0,0,0,0.264,97.88,157.73,0.97,0.11,1010,2.6,168,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,4,10,0,11.3,0.44,0.102,0.67,0,0,0,0,7,10.9,0,0,0,0,0.263,97.58,152.7,0.97,0.11,1010,2.6,166,2.1,0,0,,,,,,,,,,,,,,,,
2006,1,4,10,30,11.2,0.44,0.102,0.67,0,0,0,0,7,10.9,0,0,0,0,0.263,98.23,147.2,0.97,0.11,1010,2.6,162,2.1,0,0,,,,,,,,,,,,,,,,
2006,1,4,11,0,11.2,0.43,0.095,0.67,0,0,0,0,8,10.8,0,0,0,0,0.263,97.12,141.47,0.97,0.11,1010,2.6,158,2,0,0,,,,,,,,,,,,,,,,
2006,1,4,11,30,11.1,0.43,0.095,0.67,0,0,0,0,7,10.8,0,0,0,0,0.262,97.76,135.62,0.97,0.11,1010,2.6,153,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,4,12,0,11,0.45,0.089,0.67,0,0,0,0,7,10.5,0,0,0,0,0.262,96.59,129.71,0.97,0.11,1010,2.6,148,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,4,12,30,10.9,0.45,0.089,0.67,0,0,0,0,7,10.5,0,0,0,0,0.261,97.23,123.79,0.97,0.11,1010,2.5,143,1.9,0,0,,,,,,,,,,,,,,,,
2006,1,4,13,0,10.8,0.5,0.085,0.67,0,0,0,0,7,10.2,0,0,0,0,0.26,95.78,117.91,0.97,0.11,1010,2.5,138,1.8,0,0,,,,,,,,,,,,,,,,
2006,1,4,13,30,10.8,0.5,0.085,0.67,0,0,0,0,6,10.2,0,0,0,0,0.26,95.78,112.09,0.97,0.11,1010,2.5,133,1.6,0,0,,,,,,,,,,,,,,,,
2006,1,4,14,0,10.7,0.55,0.08,0.67,0,0,0,0,6,9.9,0,0,0,0,0.259,94.69,106.35,0.97,0.11,1011,2.5,127,1.5,0,0,,,,,,,,,,,,,,,,
2006,1,4,14,30,10.7,0.55,0.08,0.67,0,0,0,0,6,9.9,0,0,0,0,0.26,94.69,100.74,0.96,0.11,1011,2.4,124,1.4,0,0,,,,,,,,,,,,,,,,
2006,1,4,15,0,10.7,0.59,0.076,0.67,0,0,0,0,7,9.6,0,0,0,0,0.26,93.01,95.28,0.96,0.11,1012,2.4,121,1.3,0,0,,,,,,,,,,,,,,,,
2006,1,4,15,30,11,0.59,0.076,0.67,0,0,0,7,6,9.6,0,0,7,0,0.26,91.18,89.52,0.96,0.11,1012,2.4,114,1.3,0,0,,,,,,,,,,,,,,,,
2006,1,4,16,0,11.3,0.62,0.069,0.67,32,295,58,7,7,10,32,2,7,32,0.26,91.7,84.8,0.96,0.11,1012,2.3,106,1.3,0,0,,,,,,,,,,,,,,,,
2006,1,4,16,30,11.7,0.62,0.069,0.67,49,482,131,0,7,10,82,240,0,123,0.261,89.4,80.12,0.96,0.11,1013,2.3,97,1.4,0,0,,,,,,,,,,,,,,,,
2006,1,4,17,0,12.1,0.65,0.06,0.67,57,617,210,0,0,9.8,57,617,0,210,0.261,85.67,75.73,0.95,0.11,1013,2.3,88,1.6,10.2056,7.8326,,,,,,,,,,,,,,,,
2006,1,4,17,30,12.8,0.65,0.06,0.67,65,696,283,0,0,9.8,65,696,0,283,0.261,81.83,71.74,0.95,0.11,1013,2.2,86,1.5,14.2594,11.0165,,,,,,,,,,,,,,,,
2006,1,4,18,0,13.5,0.83,0.04,0.67,63,783,353,0,0,10.4,63,783,0,353,0.262,81.77,68.23,0.94,0.11,1013,2.2,83,1.5,18.3523,14.2412,,,,,,,,,,,,,,,,
2006,1,4,18,30,14.3,0.83,0.04,0.67,66,817,408,0,0,10.4,66,817,0,408,0.261,77.65,65.29,0.94,0.11,1013,2.2,84,1.5,21.7152,16.8984,,,,,,,,,,,,,,,,
2006,1,4,19,0,15.1,0.86,0.04,0.67,69,840,450,0,0,10.8,69,840,0,450,0.26,75.46,62.99,0.94,0.11,1012,2.2,84,1.5,24.346,18.9794,,,,,,,,,,,,,,,,
2006,1,4,19,30,15.5,0.86,0.04,0.67,70,854,479,0,0,10.8,70,854,0,479,0.26,73.55,61.42,0.94,0.11,1012,2.2,83,1.5,26.1813,20.4313,,,,,,,,,,,,,,,,
2006,1,4,20,0,15.8,0.9,0.041,0.67,71,862,495,0,0,11,71,862,0,495,0.259,73.11,60.62,0.93,0.11,1011,2.1,83,1.6,27.1894,21.2283,,,,,,,,,,,,,,,,
2006,1,4,20,30,16,0.9,0.041,0.67,71,862,494,0,0,11,71,862,0,494,0.258,72.18,60.65,0.93,0.11,1011,2.1,82,1.6,27.1295,21.1812,,,,,,,,,,,,,,,,
2006,1,4,21,0,16.1,0.98,0.039,0.67,69,859,480,0,0,11.1,69,859,0,480,0.258,72.16,61.48,0.93,0.11,1011,2.1,82,1.7,26.226,20.4655,,,,,,,,,,,,,,,,
2006,1,4,21,30,16,0.98,0.039,0.67,68,845,450,0,0,11.1,68,845,0,450,0.257,72.62,63.09,0.93,0.11,1011,2.1,81,1.8,24.3296,18.9652,,,,,,,,,,,,,,,,
2006,1,4,22,0,15.9,0.99,0.038,0.67,65,823,407,0,0,11,65,823,0,407,0.256,72.87,65.42,0.93,0.11,1011,2.1,81,1.9,21.6408,16.8386,,,,,,,,,,,,,,,,
2006,1,4,22,30,15.5,0.99,0.038,0.67,61,790,352,0,0,11,61,790,0,352,0.256,74.75,68.4,0.92,0.11,1011,2.1,80,1.9,18.2739,14.1778,,,,,,,,,,,,,,,,
2006,1,4,23,0,15.2,1,0.036,0.67,55,744,286,0,0,11.1,55,744,0,286,0.256,76.52,71.94,0.92,0.11,1011,2.1,80,1.9,14.3838,11.1094,,,,,,,,,,,,,,,,
2006,1,4,23,30,14.2,1,0.036,0.67,49,676,213,0,3,11.1,119,215,0,171,0.255,81.6,75.95,0.92,0.11,1011,2,78,1.8,8.2954,6.364,,,,,,,,,,,,,,,,
2006,1,5,0,0,13.2,1.07,0.033,0.67,39,574,135,0,7,11.2,82,38,0,89,0.255,87.44,80.35,0.92,0.11,1011,2,76,1.6,0,0,,,,,,,,,,,,,,,,
2006,1,5,0,30,12.3,1.07,0.033,0.67,26,395,60,0,1,11.2,26,395,0,60,0.255,92.73,85.05,0.92,0.11,1011,2,74,1.8,0,0,,,,,,,,,,,,,,,,
2006,1,5,1,0,11.5,1.07,0.032,0.67,0,0,0,7,7,10.2,0,0,7,0,0.255,91.46,89.75,0.92,0.11,1011,1.9,73,2.1,0,0,,,,,,,,,,,,,,,,
2006,1,5,1,30,11.1,1.07,0.032,0.67,0,0,0,0,4,10.1,0,0,0,0,0.255,93.82,95.55,0.92,0.11,1010,1.9,72,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,2,0,10.8,1.08,0.032,0.67,0,0,0,0,7,9.6,0,0,0,0,0.255,92.56,101.02,0.92,0.11,1010,1.9,71,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,2,30,10.5,1.08,0.032,0.67,0,0,0,0,1,9.7,0,0,0,0,0.255,94.52,106.65,0.92,0.11,1011,1.9,70,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,3,0,10.2,1.09,0.031,0.67,0,0,0,0,7,9.3,0,0,0,0,0.255,94.1,112.38,0.92,0.11,1011,1.9,68,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,3,30,10,1.09,0.031,0.67,0,0,0,0,7,9.3,0,0,0,0,0.255,95.37,118.21,0.91,0.11,1011,1.8,67,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,4,0,9.7,1.11,0.03,0.67,0,0,0,0,7,9,0,0,0,0,0.256,95.69,124.1,0.91,0.11,1011,1.8,65,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,5,4,30,9.5,1.11,0.03,0.67,0,0,0,0,7,9,0,0,0,0,0.256,96.98,130.01,0.91,0.11,1011,1.8,62,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,5,0,9.3,1.14,0.029,0.67,0,0,0,0,7,8.8,0,0,0,0,0.256,96.84,135.91,0.91,0.11,1011,1.8,59,2.2,0,0,,,,,,,,,,,,,,,,
2006,1,5,5,30,9.1,1.14,0.029,0.67,0,0,0,0,7,8.8,0,0,0,0,0.257,98.15,141.76,0.9,0.11,1011,1.8,58,2.2,0,0,,,,,,,,,,,,,,,,
2006,1,5,6,0,9,1.15,0.028,0.67,0,0,0,0,0,8.6,0,0,0,0,0.257,97.4,147.47,0.9,0.11,1011,1.7,56,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,6,30,8.8,1.15,0.028,0.67,0,0,0,0,0,8.6,0,0,0,0,0.258,98.72,152.94,0.9,0.11,1011,1.7,56,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,7,0,8.6,1.16,0.028,0.67,0,0,0,0,0,8.4,0,0,0,0,0.258,98.77,157.93,0.9,0.11,1011,1.7,57,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,5,7,30,8.5,1.16,0.028,0.67,0,0,0,0,0,8.4,0,0,0,0,0.258,99.44,162.01,0.9,0.11,1011,1.6,58,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,5,8,0,8.3,1.15,0.029,0.67,0,0,0,0,1,8.2,0,0,0,0,0.258,99.48,164.42,0.9,0.11,1011,1.6,59,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,8,30,8.2,1.15,0.029,0.67,0,0,0,0,0,8.2,0,0,0,0,0.258,100,164.36,0.91,0.11,1011,1.6,61,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,9,0,8,1.15,0.031,0.67,0,0,0,0,3,8,0,0,0,0,0.258,100,161.85,0.91,0.11,1011,1.6,63,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,5,9,30,7.9,1.15,0.031,0.67,0,0,0,0,3,7.9,0,0,0,0,0.258,100,157.72,0.91,0.11,1011,1.6,63,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,5,10,0,7.7,1.15,0.034,0.67,0,0,0,0,1,7.7,0,0,0,0,0.258,100,152.7,0.91,0.11,1011,1.6,64,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,5,10,30,7.7,1.15,0.034,0.67,0,0,0,0,1,7.7,0,0,0,0,0.258,100,147.22,0.91,0.11,1011,1.5,63,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,5,11,0,7.7,1.16,0.035,0.67,0,0,0,0,0,7.5,0,0,0,0,0.258,98.42,141.5,0.91,0.11,1010,1.5,62,2.6,0,0,,,,,,,,,,,,,,,,
2006,1,5,11,30,7.6,1.16,0.035,0.67,0,0,0,0,7,7.5,0,0,0,0,0.257,99.1,135.65,0.91,0.11,1010,1.5,61,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,12,0,7.5,1.15,0.036,0.67,0,0,0,0,4,7.2,0,0,0,0,0.256,98.13,129.74,0.91,0.11,1010,1.5,60,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,12,30,7.5,1.15,0.036,0.67,0,0,0,0,7,7.2,0,0,0,0,0.255,98.13,123.82,0.91,0.11,1010,1.5,59,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,5,13,0,7.4,1.14,0.037,0.67,0,0,0,0,7,7,0,0,0,0,0.254,97.52,117.94,0.91,0.11,1010,1.5,59,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,5,13,30,7.4,1.14,0.037,0.67,0,0,0,0,7,7,0,0,0,0,0.253,97.52,112.11,0.91,0.11,1010,1.5,58,2.4,0,0,,,,,,,,,,,,,,,,
2006,1,5,14,0,7.3,1.12,0.036,0.67,0,0,0,0,7,6.9,0,0,0,0,0.253,97.07,106.37,0.91,0.11,1010,1.4,57,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,14,30,7.3,1.12,0.036,0.67,0,0,0,0,7,6.9,0,0,0,0,0.252,97.07,100.75,0.91,0.11,1010,1.4,56,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,15,0,7.3,1.1,0.037,0.67,0,0,0,0,7,6.7,0,0,0,0,0.251,96.22,95.29,0.92,0.11,1010,1.4,56,2.3,0,0,,,,,,,,,,,,,,,,
2006,1,5,15,30,7.8,1.1,0.037,0.67,0,0,0,7,7,6.8,0,0,7,0,0.251,93.09,89.52,0.92,0.11,1011,1.4,55,2.5,0,0,,,,,,,,,,,,,,,,
2006,1,5,16,0,8.3,1.09,0.038,0.67,28,412,65,7,7,7.1,38,6,7,38,0.25,92.21,84.8,0.92,0.11,1011,1.4,55,2.7,0,0,,,,,,,,,,,,,,,,
